cash_flow,supporting_type,fund_type,description,state,year,value,mode,deflator,chained,population,value_per_pop,chained_per_pop,value_crore,population_crore
Revenue,Own-Source,Non-Trust Fund,"User-based revenues: total aeronautical revenue, certain non-aeronautical revenues, and PFCs",American Samoa,2022,1241081.0,Air,128.921,962667.8353410228,45443,27.31071892260634,21.18407313207805,0.12,0.00454
Revenue,Own-Source,Non-Trust Fund,"User-based revenues: total aeronautical revenue, certain non-aeronautical revenues, and PFCs",Guam,2021,12367413.0,Air,116.734,10594525.15976494,168801,73.26623065029236,62.76340282205044,1.24,0.01688
Revenue,Own-Source,Non-Trust Fund,"User-based revenues: total aeronautical revenue, certain non-aeronautical revenues, and PFCs",Northern Mariana Islands,2021,1107182.0,Air,116.734,948465.74262854,51659,21.43250934009563,18.36012587600496,0.11,0.00517
Revenue,Own-Source,Non-Trust Fund,"User-based revenues: total aeronautical revenue, certain non-aeronautical revenues, and PFCs",Northern Mariana Islands,2022,3430873.0,Air,128.921,2661221.212990901,51475,66.65124817872754,51.6992950556756,0.34,0.00515
Revenue,Own-Source,Non-Trust Fund,"User-based revenues: total aeronautical revenue, certain non-aeronautical revenues, and PFCs",Puerto Rico,2020,122659241.0,Air,106.515,115156776.9797681,3285874,37.32925882124513,35.04601119208104,12.27,0.32859
Revenue,Own-Source,Non-Trust Fund,"User-based revenues: total aeronautical revenue, certain non-aeronautical revenues, and PFCs",Puerto Rico,2021,167334583.0,Air,116.734,143346910.9256943,3262711,51.2869766890172,43.93490901452636,16.73,0.32627
Revenue,Own-Source,Non-Trust Fund,"User-based revenues: total aeronautical revenue, certain non-aeronautical revenues, and PFCs",Puerto Rico,2022,180969717.0,Air,128.921,140372566.9208275,3220137,56.19938437401887,43.59211018687326,18.1,0.32201
Expenditure,-,Non-Trust Fund,"Subtotal operating expenses, excluding depreciation, plus interest expense",Alabama,2020,78766812.0,Air,106.515,73949032.53062949,5025369,15.67383648842503,14.71514480441724,7.88,0.50254
Expenditure,-,Non-Trust Fund,"Subtotal operating expenses, excluding depreciation, plus interest expense",Alabama,2021,72905990.0,Air,116.734,62454803.22785135,5049196,14.43912852660107,12.36925705158828,7.29,0.50492
Expenditure,-,Non-Trust Fund,"Subtotal operating expenses, excluding depreciation, plus interest expense",Alabama,2022,68228823.0,Air,128.921,52922970.65644852,5076181,13.44097521345279,10.42574538938791,6.82,0.50762
Expenditure,-,Non-Trust Fund,"Subtotal operating expenses, excluding depreciation, plus interest expense",Arizona,2020,441578736.0,Air,106.515,414569531.0519645,7158110,61.68929172644734,57.91606039191414,44.16,0.71581
Expenditure,-,Non-Trust Fund,"Subtotal operating expenses, excluding depreciation, plus interest expense",Arizona,2021,471572284.0,Air,116.734,403971665.4959137,7274078,64.8291486563658,55.53578962116075,47.16,0.72741
Expenditure,-,Non-Trust Fund,"Subtotal operating expenses, excluding depreciation, plus interest expense",Arizona,2022,425580151.0,Air,128.921,330109253.7290279,7377566,57.68571246939709,44.74500854740274,42.56,0.73776
Expenditure,-,Non-Trust Fund,"Subtotal operating expenses, excluding depreciation, plus interest expense",Arkansas,2020,39698361.0,Air,106.515,37270207.01309674,3011553,13.18202302931411,12.37574335005784,3.97,0.30116
Expenditure,-,Non-Trust Fund,"Subtotal operating expenses, excluding depreciation, plus interest expense",Arkansas,2021,41736240.0,Air,116.734,35753285.24680042,3026870,13.78858028260216,11.81196590762088,4.17,0.30269
Expenditure,-,Non-Trust Fund,"Subtotal operating expenses, excluding depreciation, plus interest expense",Arkansas,2022,46656323.0,Air,128.921,36189855.02749746,3047704,15.30867925494077,11.87446518018071,4.67,0.30477
Expenditure,-,Non-Trust Fund,"Subtotal operating expenses, excluding depreciation, plus interest expense",Connecticut,2020,69660881.0,Air,106.515,65400066.65727831,3607701,19.30893968208563,18.12790656910823,6.97,0.36077
Expenditure,-,Non-Trust Fund,"Subtotal operating expenses, excluding depreciation, plus interest expense",Connecticut,2021,69427393.0,Air,116.734,59474868.50446314,3606607,19.25005774125099,16.49053209968903,6.94,0.36066
Expenditure,-,Non-Trust Fund,"Subtotal operating expenses, excluding depreciation, plus interest expense",Connecticut,2022,83226472.0,Air,128.921,64556179.36565804,3617925,23.00392407250012,17.84342665081726,8.32,0.36179
Expenditure,-,Non-Trust Fund,"Subtotal operating expenses, excluding depreciation, plus interest expense",Delaware,2020,3556472.0,Air,106.515,3338940.055391259,989955,3.592559257744039,3.372820032618916,0.36,0.099
Expenditure,-,Non-Trust Fund,"Subtotal operating expenses, excluding depreciation, plus interest expense",Delaware,2021,3019247.0,Air,116.734,2586433.258519369,1005062,3.00404054675234,2.573406673935905,0.3,0.10051
Expenditure,-,Non-Trust Fund,"Subtotal operating expenses, excluding depreciation, plus interest expense",Delaware,2022,3751708.0,Air,128.921,2910082.918996905,1020625,3.67589271279853,2.851275364601989,0.38,0.10206
Expenditure,-,Non-Trust Fund,"Subtotal operating expenses, excluding depreciation, plus interest expense",District of Columbia,2020,682611861.8412056,Air,106.515,235179482.22019693,689545,112.19132970310568,38.134588913698366,68.26,0.06895
Expenditure,-,Non-Trust Fund,"Subtotal operating expenses, excluding depreciation, plus interest expense",District of Columbia,2021,682611861.8412056,Air,116.734,235179482.22019693,669256,112.19132970310568,38.134588913698366,68.26,0.06693
Expenditure,-,Non-Trust Fund,"Subtotal operating expenses, excluding depreciation, plus interest expense",District of Columbia,2022,682611861.8412056,Air,128.921,235179482.22019693,676725,112.19132970310568,38.134588913698366,68.26,0.06767
Expenditure,-,Non-Trust Fund,"Subtotal operating expenses, excluding depreciation, plus interest expense",Georgia,2020,493069081.0,Air,106.515,462910464.253861,10713755,46.02206051939773,43.2071168562153,49.31,1.07138
Expenditure,-,Non-Trust Fund,"Subtotal operating expenses, excluding depreciation, plus interest expense",Georgia,2021,469018538.0,Air,116.734,401784002.9468706,10792060,43.45959325652377,37.22959314040791,46.9,1.07921
Expenditure,-,Non-Trust Fund,"Subtotal operating expenses, excluding depreciation, plus interest expense",Georgia,2022,461277449.0,Air,128.921,357798534.7615982,10931805,42.195909001304,32.73005096245297,46.13,1.09318
Expenditure,-,Non-Trust Fund,"Subtotal operating expenses, excluding depreciation, plus interest expense",Idaho,2020,38362628.0,Air,106.515,36016174.24775853,1839140,20.85900366475635,19.58316074238967,3.84,0.18391
Expenditure,-,Non-Trust Fund,"Subtotal operating expenses, excluding depreciation, plus interest expense",Idaho,2021,38699257.0,Air,116.734,33151658.47139651,1904848,20.31619163313818,17.40383404418437,3.87,0.19048
Expenditure,-,Non-Trust Fund,"Subtotal operating expenses, excluding depreciation, plus interest expense",Idaho,2022,49894791.0,Air,128.921,38701833.68109152,1944299,25.66209775348339,19.90528909447134,4.99,0.19443
Expenditure,-,Non-Trust Fund,"Subtotal operating expenses, excluding depreciation, plus interest expense",Indiana,2020,139047683.0,Air,106.515,130542818.3823875,6786587,20.48860244479294,19.23541514790681,13.9,0.67866
Expenditure,-,Non-Trust Fund,"Subtotal operating expenses, excluding depreciation, plus interest expense",Indiana,2021,153626904.0,Air,116.734,131604248.9763051,6815907,22.53946598743205,19.30839857062385,15.36,0.68159
Expenditure,-,Non-Trust Fund,"Subtotal operating expenses, excluding depreciation, plus interest expense",Indiana,2022,187809502.0,Air,128.921,145677974.8838436,6844545,27.43929684149932,21.28380701476046,18.78,0.68445
Expenditure,-,Non-Trust Fund,"Subtotal operating expenses, excluding depreciation, plus interest expense",Iowa,2020,44481860.0,Air,106.515,41761122.84654743,3190546,13.94177046812677,13.08902076526947,4.45,0.31905
Expenditure,-,Non-Trust Fund,"Subtotal operating expenses, excluding depreciation, plus interest expense",Iowa,2021,45547864.0,Air,116.734,39018507.03308376,3198613,14.23987959781318,12.198570765855,4.55,0.31986
Expenditure,-,Non-Trust Fund,"Subtotal operating expenses, excluding depreciation, plus interest expense",Iowa,2022,52210906.0,Air,128.921,40498371.8711459,3202820,16.30154239076813,12.6445981576067,5.22,0.32028
Expenditure,-,Non-Trust Fund,"Subtotal operating expenses, excluding depreciation, plus interest expense",Kansas,2020,40705809.0,Air,106.515,38216034.36135755,2937745,13.85614101972772,13.00862885014103,4.07,0.29377
Expenditure,-,Non-Trust Fund,"Subtotal operating expenses, excluding depreciation, plus interest expense",Kansas,2021,33712776.0,Air,116.734,28879997.25872497,2938338,11.47341660489705,9.828684534837368,3.37,0.29383
Expenditure,-,Non-Trust Fund,"Subtotal operating expenses, excluding depreciation, plus interest expense",Kansas,2022,36924915.0,Air,128.921,28641505.26291295,2937324,12.57093701614122,9.750883887141136,3.69,0.29373
Expenditure,-,Non-Trust Fund,"Subtotal operating expenses, excluding depreciation, plus interest expense",Kentucky,2020,168881267.0,Air,106.515,158551628.4091443,4506302,37.47668642714137,35.18442137458702,16.89,0.45063
Expenditure,-,Non-Trust Fund,"Subtotal operating expenses, excluding depreciation, plus interest expense",Kentucky,2021,166773582.0,Air,116.734,142866330.2893758,4507583,36.99844950165088,31.69466436655206,16.68,0.45076
Expenditure,-,Non-Trust Fund,"Subtotal operating expenses, excluding depreciation, plus interest expense",Kentucky,2022,186576078.0,Air,128.921,144721246.3446607,4519233,41.28489900830517,32.02340891577413,18.66,0.45192
Expenditure,-,Non-Trust Fund,"Subtotal operating expenses, excluding depreciation, plus interest expense",Louisiana,2020,156455476.0,Air,106.515,146885862.0851523,4657874,33.58946077115868,31.5349582417112,15.65,0.46579
Expenditure,-,Non-Trust Fund,"Subtotal operating expenses, excluding depreciation, plus interest expense",Louisiana,2021,153432069.0,Air,116.734,131437343.8758202,4627971,33.1532045036583,28.40064120449766,15.34,0.4628
Expenditure,-,Non-Trust Fund,"Subtotal operating expenses, excluding depreciation, plus interest expense",Louisiana,2022,173705141.0,Air,128.921,134737661.8239077,4593687,37.81388261760107,29.3310497262673,17.37,0.45937
Expenditure,-,Non-Trust Fund,"Subtotal operating expenses, excluding depreciation, plus interest expense",Maine,2020,40426581.0,Air,106.515,37953885.36825799,1363196,29.65573622575184,27.84184032835923,4.04,0.13632
Expenditure,-,Non-Trust Fund,"Subtotal operating expenses, excluding depreciation, plus interest expense",Maine,2021,37115764.0,Air,116.734,31795161.64956225,1378931,26.91633156408841,23.05783367663955,3.71,0.13789
Expenditure,-,Non-Trust Fund,"Subtotal operating expenses, excluding depreciation, plus interest expense",Maine,2022,41861704.0,Air,128.921,32470818.56330621,1390922,30.09637060884794,23.34481628970295,4.19,0.13909
Expenditure,-,Non-Trust Fund,"Subtotal operating expenses, excluding depreciation, plus interest expense",Maryland,2020,144630799.0,Air,106.515,135784442.5667746,6181629,23.3968746749441,21.96580263337943,14.46,0.61816
Expenditure,-,Non-Trust Fund,"Subtotal operating expenses, excluding depreciation, plus interest expense",Maryland,2021,210870496.0,Air,116.734,180641883.2559494,6179403,34.12473599795968,29.23290215186636,21.09,0.61794
Expenditure,-,Non-Trust Fund,"Subtotal operating expenses, excluding depreciation, plus interest expense",Maryland,2022,228884012.0,Air,128.921,177538191.605712,6192440,36.96184573447623,28.67015128216212,22.89,0.61924
Expenditure,-,Non-Trust Fund,"Subtotal operating expenses, excluding depreciation, plus interest expense",Massachusetts,2020,525896927.0,Air,106.515,493730391.9635732,7033132,74.77421538512287,70.20064346347732,52.59,0.70331
Expenditure,-,Non-Trust Fund,"Subtotal operating expenses, excluding depreciation, plus interest expense",Massachusetts,2021,459802589.0,Air,116.734,393889174.5335549,7000474,65.6816365577531,56.26607205934268,45.98,0.70005
Expenditure,-,Non-Trust Fund,"Subtotal operating expenses, excluding depreciation, plus interest expense",Massachusetts,2022,493608584.0,Air,128.921,382876788.1105483,7022468,70.28990149901715,54.52168498461628,49.36,0.70225
Expenditure,-,Non-Trust Fund,"Subtotal operating expenses, excluding depreciation, plus interest expense",Michigan,2020,362764990.0,Air,106.515,340576435.2438623,10079338,35.99095396939759,33.78956388245561,36.28,1.00793
Expenditure,-,Non-Trust Fund,"Subtotal operating expenses, excluding depreciation, plus interest expense",Michigan,2021,381077363.0,Air,116.734,326449331.8142101,10041351,37.95080592243016,32.51049901693607,38.11,1.00414
Expenditure,-,Non-Trust Fund,"Subtotal operating expenses, excluding depreciation, plus interest expense",Michigan,2022,408275151.0,Air,128.921,316686304.7913063,10050877,40.62084840954675,31.50832557112243,40.83,1.00509
Expenditure,-,Non-Trust Fund,"Subtotal operating expenses, excluding depreciation, plus interest expense",Minnesota,2020,237770005.0,Air,106.515,223226780.2656903,5706692,41.66511965250621,39.11666868751463,23.78,0.57067
Expenditure,-,Non-Trust Fund,"Subtotal operating expenses, excluding depreciation, plus interest expense",Minnesota,2021,234239020.0,Air,116.734,200660493.086847,5718660,40.96047325772121,35.08872587054432,23.42,0.57187
Expenditure,-,Non-Trust Fund,"Subtotal operating expenses, excluding depreciation, plus interest expense",Minnesota,2022,271939837.0,Air,128.921,210935252.5965514,5721621,47.52846037862347,36.86634479923633,27.19,0.57216
Expenditure,-,Non-Trust Fund,"Subtotal operating expenses, excluding depreciation, plus interest expense",Mississippi,2020,44233157.0,Air,106.515,41527631.78894991,2961278,14.93718489111796,14.02355057139178,4.42,0.29613
Expenditure,-,Non-Trust Fund,"Subtotal operating expenses, excluding depreciation, plus interest expense",Mississippi,2021,42952312.0,Air,116.734,36795031.43899807,2947209,14.57389414866743,12.48470381265735,4.3,0.29472
Expenditure,-,Non-Trust Fund,"Subtotal operating expenses, excluding depreciation, plus interest expense",Mississippi,2022,40538269.0,Air,128.921,31444271.29792664,2941939,13.77943900264417,10.68828119751179,4.05,0.29419
Expenditure,-,Non-Trust Fund,"Subtotal operating expenses, excluding depreciation, plus interest expense",Missouri,2020,255814457.0,Air,106.515,240167541.6607989,6154854,41.56304227525137,39.02083488264692,25.58,0.61549
Expenditure,-,Non-Trust Fund,"Subtotal operating expenses, excluding depreciation, plus interest expense",Missouri,2021,249935131.0,Air,116.734,214106542.224202,6171374,40.49910619580016,34.69349649271005,24.99,0.61714
Expenditure,-,Non-Trust Fund,"Subtotal operating expenses, excluding depreciation, plus interest expense",Missouri,2022,262572200.0,Air,128.921,203669068.6544473,6179414,42.49144012684698,32.95928524200633,26.26,0.61794
Expenditure,-,Non-Trust Fund,"Subtotal operating expenses, excluding depreciation, plus interest expense",Montana,2020,35067904.0,Air,106.515,32922972.35131202,1084216,32.34402001077276,30.36569498265292,3.51,0.10842
Expenditure,-,Non-Trust Fund,"Subtotal operating expenses, excluding depreciation, plus interest expense",Montana,2021,36808871.0,Air,116.734,31532262.23722309,1106522,33.26537655826093,28.49673322105036,3.68,0.11065
Expenditure,-,Non-Trust Fund,"Subtotal operating expenses, excluding depreciation, plus interest expense",Montana,2022,39573309.0,Air,128.921,30695781.91295445,1122095,35.26734278291945,27.35577817649526,3.96,0.11221
Expenditure,-,Non-Trust Fund,"Subtotal operating expenses, excluding depreciation, plus interest expense",Nebraska,2020,45302608.0,Air,106.515,42531669.71788011,1961996,23.09006134569082,21.67775557028664,4.53,0.1962
Expenditure,-,Non-Trust Fund,"Subtotal operating expenses, excluding depreciation, plus interest expense",Nebraska,2021,46567425.0,Air,116.734,39891912.38199668,1964537,23.70402033659839,20.30601224715884,4.66,0.19645
Expenditure,-,Non-Trust Fund,"Subtotal operating expenses, excluding depreciation, plus interest expense",Nebraska,2022,55382529.0,Air,128.921,42958500.94243762,1972246,28.08094375650908,21.78151252046531,5.54,0.19722
Expenditure,-,Non-Trust Fund,"Subtotal operating expenses, excluding depreciation, plus interest expense",New Hampshire,2020,41911599.0,Air,106.515,39348072.10252077,1377546,30.42482719270355,28.56388977393188,4.19,0.13775
Expenditure,-,Non-Trust Fund,"Subtotal operating expenses, excluding depreciation, plus interest expense",New Hampshire,2021,38018176.0,Air,116.734,32568211.48936899,1387677,27.39699223954854,23.46959089858014,3.8,0.13877
Expenditure,-,Non-Trust Fund,"Subtotal operating expenses, excluding depreciation, plus interest expense",New Hampshire,2022,39407894.0,Air,128.921,30567474.65502129,1396678,28.21544693909405,21.88584244544647,3.94,0.13967
Expenditure,-,Non-Trust Fund,"Subtotal operating expenses, excluding depreciation, plus interest expense",New Jersey,2021,589415401.0,Air,116.734,504921788.8532904,9270541,63.57939639121385,54.46519128207193,58.94,0.92705
Expenditure,-,Non-Trust Fund,"Subtotal operating expenses, excluding depreciation, plus interest expense",New Jersey,2022,692001371.0,Air,128.921,536763887.1867267,9295227,74.44695766978042,57.74618384109681,69.2,0.92952
Expenditure,-,Non-Trust Fund,"Subtotal operating expenses, excluding depreciation, plus interest expense",New Mexico,2020,52552591.0,Air,106.515,49338206.82532977,2117555,24.8175801809162,23.2996105533645,5.26,0.21176
Expenditure,-,Non-Trust Fund,"Subtotal operating expenses, excluding depreciation, plus interest expense",New Mexico,2021,47345716.0,Air,116.734,40558634.15971354,2117333,22.36101548504652,19.15552922460168,4.73,0.21173
Expenditure,-,Non-Trust Fund,"Subtotal operating expenses, excluding depreciation, plus interest expense",New Mexico,2022,49460110.0,Air,128.921,38364665.18255366,2113868,23.39791794000382,18.14903540928462,4.95,0.21139
Expenditure,-,Non-Trust Fund,"Subtotal operating expenses, excluding depreciation, plus interest expense",North Carolina,2020,363944716.0,Air,106.515,341684003.1920387,10441499,34.85560033094865,32.72365425615983,36.39,1.04415
Expenditure,-,Non-Trust Fund,"Subtotal operating expenses, excluding depreciation, plus interest expense",North Carolina,2021,335863832.0,Air,116.734,287717230.6268953,10564320,31.79228118799885,27.23480835746128,33.59,1.05643
Expenditure,-,Non-Trust Fund,"Subtotal operating expenses, excluding depreciation, plus interest expense",North Carolina,2022,387562274.0,Air,128.921,300619971.9207887,10710793,36.18427449769592,28.06701351812034,38.76,1.07108
Expenditure,-,Non-Trust Fund,"Subtotal operating expenses, excluding depreciation, plus interest expense",North Dakota,2020,26002956.0,Air,106.515,24412482.7489086,779046,33.37794687348372,31.33638161149483,2.6,0.0779
Expenditure,-,Non-Trust Fund,"Subtotal operating expenses, excluding depreciation, plus interest expense",North Dakota,2021,28998804.0,Air,116.734,24841780.45813559,777966,37.27515598368052,31.93170454510298,2.9,0.0778
Expenditure,-,Non-Trust Fund,"Subtotal operating expenses, excluding depreciation, plus interest expense",North Dakota,2022,34295178.0,Air,128.921,26601700.26605441,781057,43.90867503908166,34.05859017466639,3.43,0.07811
Expenditure,-,Non-Trust Fund,"Subtotal operating expenses, excluding depreciation, plus interest expense",Ohio,2020,222792492.0,Air,106.515,209165368.2579918,11799453,18.88159493495165,17.72670040365361,22.28,1.17995
Expenditure,-,Non-Trust Fund,"Subtotal operating expenses, excluding depreciation, plus interest expense",Ohio,2021,158757607.0,Air,116.734,135999457.741532,11767344,13.49137128990195,11.55736228511141,15.88,1.17673
Expenditure,-,Non-Trust Fund,"Subtotal operating expenses, excluding depreciation, plus interest expense",Ohio,2022,212049610.0,Air,128.921,164480270.8635521,11777874,18.00406507999661,13.96519192373361,21.2,1.17779
Expenditure,-,Non-Trust Fund,"Subtotal operating expenses, excluding depreciation, plus interest expense",Oklahoma,2020,79705340.0,Air,106.515,74830155.37717693,3959405,20.13063578997349,18.89934355722057,7.97,0.39594
Expenditure,-,Non-Trust Fund,"Subtotal operating expenses, excluding depreciation, plus interest expense",Oklahoma,2021,70870442.0,Air,116.734,60711054.19158085,3992238,17.75205836926556,15.20727326165946,7.09,0.39922
Expenditure,-,Non-Trust Fund,"Subtotal operating expenses, excluding depreciation, plus interest expense",Oklahoma,2022,72812319.0,Air,128.921,56478245.59226193,4026229,18.08449519388986,14.02757905530508,7.28,0.40262
Expenditure,-,Non-Trust Fund,"Subtotal operating expenses, excluding depreciation, plus interest expense",Oregon,2020,223406548.0,Air,106.515,209741865.464958,4237224,52.72474336971565,49.49982947914908,22.34,0.42372
Expenditure,-,Non-Trust Fund,"Subtotal operating expenses, excluding depreciation, plus interest expense",Oregon,2021,227805876.0,Air,116.734,195149550.2595645,4254280,53.54745714903579,45.87134609371373,22.78,0.42543
Expenditure,-,Non-Trust Fund,"Subtotal operating expenses, excluding depreciation, plus interest expense",Oregon,2022,235657389.0,Air,128.921,182792088.9537003,4247372,55.48310555326918,43.03651503887588,23.57,0.42474
Expenditure,-,Non-Trust Fund,"Subtotal operating expenses, excluding depreciation, plus interest expense",Pennsylvania,2020,571416497.0,Air,106.515,536465753.1803032,13002909,43.94528155199733,41.25736426981864,57.14,1.30029
Expenditure,-,Non-Trust Fund,"Subtotal operating expenses, excluding depreciation, plus interest expense",Pennsylvania,2021,510206979.0,Air,116.734,437068017.0301712,13015571,39.199738451736,33.58039513058407,51.02,1.30156
Expenditure,-,Non-Trust Fund,"Subtotal operating expenses, excluding depreciation, plus interest expense",Pennsylvania,2022,588206101.0,Air,128.921,456253132.5385314,12984990,45.29892599070157,35.13696449042559,58.82,1.2985
Expenditure,-,Non-Trust Fund,"Subtotal operating expenses, excluding depreciation, plus interest expense",Rhode Island,2020,39686856.0,Air,106.515,37259405.71750458,1097354,36.16595556219779,33.95386148636135,3.97,0.10974
Expenditure,-,Non-Trust Fund,"Subtotal operating expenses, excluding depreciation, plus interest expense",Rhode Island,2021,34909963.0,Air,116.734,29905565.64497061,1097246,31.8159856586399,27.25511475546105,3.49,0.10972
Expenditure,-,Non-Trust Fund,"Subtotal operating expenses, excluding depreciation, plus interest expense",Rhode Island,2022,39833401.0,Air,128.921,30897527.16780044,1099498,36.22871619593669,28.10148555777313,3.98,0.10995
Expenditure,-,Non-Trust Fund,"Subtotal operating expenses, excluding depreciation, plus interest expense",South Carolina,2020,111013106.0,Air,106.515,104222978.9231564,5118252,21.68965224846295,20.3630026272947,11.1,0.51183
Expenditure,-,Non-Trust Fund,"Subtotal operating expenses, excluding depreciation, plus interest expense",South Carolina,2021,112216626.0,Air,116.734,96130198.57111038,5194274,21.60390961277745,18.50695565368911,11.22,0.51943
Expenditure,-,Non-Trust Fund,"Subtotal operating expenses, excluding depreciation, plus interest expense",South Carolina,2022,123060221.0,Air,128.921,95453976.466208,5287935,23.27188609542288,18.05127643706059,12.31,0.52879
Expenditure,-,Non-Trust Fund,"Subtotal operating expenses, excluding depreciation, plus interest expense",South Dakota,2020,13441457.0,Air,106.515,12619309.01750927,886729,15.15847231792351,14.2313029319096,1.34,0.08867
Expenditure,-,Non-Trust Fund,"Subtotal operating expenses, excluding depreciation, plus interest expense",South Dakota,2021,15635868.0,Air,116.734,13394442.06486542,896492,17.44116846553009,14.94094990793607,1.56,0.08965
Expenditure,-,Non-Trust Fund,"Subtotal operating expenses, excluding depreciation, plus interest expense",South Dakota,2022,17670353.0,Air,128.921,13706341.86827592,909723,19.42388287423754,15.0665003174328,1.77,0.09097
Expenditure,-,Non-Trust Fund,"Subtotal operating expenses, excluding depreciation, plus interest expense",Tennessee,2020,258820325.0,Air,106.515,242989555.4616721,6912347,37.44319042432332,35.15297415793392,25.88,0.69123
Expenditure,-,Non-Trust Fund,"Subtotal operating expenses, excluding depreciation, plus interest expense",Tennessee,2021,238798119.0,Air,116.734,204566038.1722549,6965740,34.28180193346292,29.36745244184464,23.88,0.69657
Expenditure,-,Non-Trust Fund,"Subtotal operating expenses, excluding depreciation, plus interest expense",Tennessee,2022,287599047.0,Air,128.921,223081613.5462803,7062217,40.72362078367176,31.58804289733384,28.76,0.70622
Expenditure,-,Non-Trust Fund,"Subtotal operating expenses, excluding depreciation, plus interest expense",Utah,2020,206366724.0,Air,106.515,193744283.9036755,3271608,63.07807170052158,59.21989550816465,20.64,0.32716
Expenditure,-,Non-Trust Fund,"Subtotal operating expenses, excluding depreciation, plus interest expense",Utah,2021,217592495.0,Air,116.734,186400273.2708551,3339738,65.15256436283325,55.81284318436209,21.76,0.33397
Expenditure,-,Non-Trust Fund,"Subtotal operating expenses, excluding depreciation, plus interest expense",Utah,2022,266886425.0,Air,128.921,207015478.4713119,3391011,78.70408707019824,61.04830638158116,26.69,0.3391
Expenditure,-,Non-Trust Fund,"Subtotal operating expenses, excluding depreciation, plus interest expense",Vermont,2020,17415156.0,Air,106.515,16349956.34417688,643082,27.08077041497041,25.4243725437454,1.74,0.06431
Expenditure,-,Non-Trust Fund,"Subtotal operating expenses, excluding depreciation, plus interest expense",Vermont,2021,15770595.0,Air,116.734,13509855.74040125,647210,24.36704469955656,20.87399103907735,1.58,0.06472
Expenditure,-,Non-Trust Fund,"Subtotal operating expenses, excluding depreciation, plus interest expense",Vermont,2022,18448706.0,Air,128.921,14310086.02167219,648142,28.46398782982741,22.07862786499284,1.84,0.06481
Expenditure,-,Non-Trust Fund,"Subtotal operating expenses, excluding depreciation, plus interest expense",Virginia,2021,609903437.0,Air,116.734,522472833.1077492,8658910,70.43651418019127,60.33933059793313,60.99,0.86589
Expenditure,-,Non-Trust Fund,"Subtotal operating expenses, excluding depreciation, plus interest expense",Virginia,2022,665700734.0,Air,128.921,516363303.108105,8683414,76.66347982487072,59.46547096661578,66.57,0.86834
Expenditure,-,Non-Trust Fund,"Subtotal operating expenses, excluding depreciation, plus interest expense",Washington,2020,550740232.0,Air,106.515,517054153.8750411,7707586,71.45430904047,67.08379950285875,55.07,0.77076
Expenditure,-,Non-Trust Fund,"Subtotal operating expenses, excluding depreciation, plus interest expense",Washington,2021,515545499.0,Air,116.734,441641251.9060428,7743760,66.57560397016437,57.03188785629239,51.55,0.77438
Expenditure,-,Non-Trust Fund,"Subtotal operating expenses, excluding depreciation, plus interest expense",Washington,2022,632581627.0,Air,128.921,490673844.4473748,7794123,81.16136055332973,62.95433680574129,63.26,0.77941
Expenditure,-,Non-Trust Fund,"Subtotal operating expenses, excluding depreciation, plus interest expense",West Virginia,2020,20029765.0,Air,106.515,18804642.53860958,1793736,11.16650666541788,10.48350623425609,2.0,0.17937
Expenditure,-,Non-Trust Fund,"Subtotal operating expenses, excluding depreciation, plus interest expense",West Virginia,2021,19721577.0,Air,116.734,16894458.34118594,1785618,11.04467864907276,9.461406830120408,1.97,0.17856
Expenditure,-,Non-Trust Fund,"Subtotal operating expenses, excluding depreciation, plus interest expense",West Virginia,2022,25884375.0,Air,128.921,20077702.62408762,1774122,14.58996337343204,11.31697968013903,2.59,0.17741
Expenditure,-,Non-Trust Fund,"Subtotal operating expenses, excluding depreciation, plus interest expense",Wisconsin,2020,104204574.0,Air,106.515,97830891.42374311,5894170,17.67926171114847,16.5979080046458,10.42,0.58942
Expenditure,-,Non-Trust Fund,"Subtotal operating expenses, excluding depreciation, plus interest expense",Wisconsin,2021,110251725.0,Air,116.734,94446969.1777888,5881608,18.74516713796635,16.05801834766764,11.03,0.58816
Expenditure,-,Non-Trust Fund,"Subtotal operating expenses, excluding depreciation, plus interest expense",Wisconsin,2022,121261292.0,Air,128.921,94058603.33072191,5903975,20.53892369124192,15.93140271270151,12.13,0.5904
Expenditure,-,Non-Trust Fund,"Subtotal operating expenses, excluding depreciation, plus interest expense",Wyoming,2020,35953627.0,Air,106.515,33754520.02065437,576844,62.32816324690904,58.51585527569735,3.6,0.05768
Expenditure,-,Non-Trust Fund,"Subtotal operating expenses, excluding depreciation, plus interest expense",Wyoming,2021,35699502.0,Air,116.734,30581923.00443744,579636,61.5895182493841,52.7605652589512,3.57,0.05796
Expenditure,-,Non-Trust Fund,"Subtotal operating expenses, excluding depreciation, plus interest expense",Wyoming,2022,39645224.0,Air,128.921,30751564.13617642,581978,68.1215166209032,52.83973644394877,3.96,0.0582
Expenditure,-,Non-Trust Fund,"Subtotal operating expenses, excluding depreciation, plus interest expense",American Samoa,2020,2819944.0,Air,106.515,2647461.859831948,49710,56.72790183061758,53.25813437601988,0.28,0.00497
Expenditure,-,Non-Trust Fund,"Subtotal operating expenses, excluding depreciation, plus interest expense",American Samoa,2021,2469730.0,Air,116.734,2115690.372984734,46366,53.26597075443213,45.63021121047178,0.25,0.00464
