cash_flow,own_supporting,user_other,trust_fund,exp_type,gov_level,description,state,state_code,year,estimate_actual,value,mode,deflator,chained,gov_level_sort_order,mode_sort_order,user_other_grp,chained_year,state_code_sort_order,population,value_per_pop,chained_per_pop
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,California,CA,2020,Actual,4308434892,Transit,106.515,4044909066,1,1,Other,2017,6,39555674,108.9207807,102.2586309
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,California,CA,2021,Actual,3422062352,Transit,116.734,2931504405,1,1,Other,2017,6,39142565,87.4256031,74.89300726
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,California,CA,2022,Actual,4463791715,Transit,128.921,3462424054,1,1,Other,2017,6,39142414,114.0397655,88.45709042
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,California,CA,2023,Actual,4871083835,Transit,130.744,3725665296,1,1,Other,2017,6,39198693,124.266486,95.04565105
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,Colorado,CO,2020,Actual,633869338,Transit,106.515,595098660.3,1,1,Other,2017,7,5775324,109.7547667,103.041606
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,Colorado,CO,2021,Actual,765672530,Transit,116.734,655912185,1,1,Other,2017,7,5814036,131.6938062,112.8152947
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,Colorado,CO,2022,Actual,870783412,Transit,128.921,675439542,1,1,Other,2017,7,5850935,148.8280782,115.4412999
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,Colorado,CO,2023,Actual,875442555,Transit,130.744,669585262,1,1,Other,2017,7,5901339,148.346427,113.4632771
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,Connecticut,CT,2020,Actual,0,Transit,106.515,0,1,1,Other,2017,8,3607701,0,0
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,Connecticut,CT,2021,Actual,0,Transit,116.734,0,1,1,Other,2017,8,3606607,0,0
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,Connecticut,CT,2022,Actual,0,Transit,128.921,0,1,1,Other,2017,8,3617925,0,0
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,Connecticut,CT,2023,Actual,0,Transit,130.744,0,1,1,Other,2017,8,3643023,0,0
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,Delaware,DE,2020,Actual,0,Transit,106.515,0,1,1,Other,2017,10,989955,0,0
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,Delaware,DE,2021,Actual,0,Transit,116.734,0,1,1,Other,2017,10,1005062,0,0
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,Delaware,DE,2022,Actual,0,Transit,128.921,0,1,1,Other,2017,10,1020625,0,0
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,Delaware,DE,2023,Actual,0,Transit,130.744,0,1,1,Other,2017,10,1036423,0,0
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,District of Columbia,DC,2020,Actual,0,Transit,106.515,0,1,1,Other,2017,9,689545,0,0
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,District of Columbia,DC,2021,Actual,0,Transit,116.734,0,1,1,Other,2017,9,669256,0,0
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,District of Columbia,DC,2022,Actual,0,Transit,128.921,0,1,1,Other,2017,9,676725,0,0
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,District of Columbia,DC,2023,Actual,0,Transit,130.744,0,1,1,Other,2017,9,687324,0,0
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,Florida,FL,2020,Actual,444987727,Transit,106.515,417770010.8,1,1,Other,2017,11,21538192,20.66040302,19.39670752
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,Florida,FL,2021,Actual,270177114,Transit,116.734,231446805.6,1,1,Other,2017,11,21831949,12.37530896,10.60128922
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,Florida,FL,2022,Actual,276586978,Transit,128.921,214539895,1,1,Other,2017,11,22379312,12.35904741,9.586527726
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,Florida,FL,2023,Actual,280140126,Transit,130.744,214266143,1,1,Other,2017,11,22904868,12.23059334,9.354611561
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,Georgia,GA,2020,Actual,524167523,Transit,106.515,492106767.1,1,1,Other,2017,12,10713755,48.92472555,45.93224011
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,Georgia,GA,2021,Actual,579311300,Transit,116.734,496266126.4,1,1,Other,2017,12,10792060,53.67939948,45.98437429
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,Georgia,GA,2022,Actual,676805180,Transit,128.921,524976675.6,1,1,Other,2017,12,10931805,61.91156721,48.02287231
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,Georgia,GA,2023,Actual,708372920,Transit,130.744,541801474.6,1,1,Other,2017,12,11064432,64.02252913,48.96785254
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,Hawaii,HI,2020,Actual,0,Transit,106.515,0,1,1,Other,2017,14,1455252,0,0
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,Hawaii,HI,2021,Actual,0,Transit,116.734,0,1,1,Other,2017,14,1447029,0,0
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,Hawaii,HI,2022,Actual,0,Transit,128.921,0,1,1,Other,2017,14,1440359,0,0
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,Hawaii,HI,2023,Actual,0,Transit,130.744,0,1,1,Other,2017,14,1441387,0,0
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,Idaho,ID,2020,Actual,0,Transit,106.515,0,1,1,Other,2017,16,1839140,0,0
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,Idaho,ID,2021,Actual,0,Transit,116.734,0,1,1,Other,2017,16,1904848,0,0
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,Idaho,ID,2022,Actual,0,Transit,128.921,0,1,1,Other,2017,16,1944299,0,0
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,Idaho,ID,2023,Actual,0,Transit,130.744,0,1,1,Other,2017,16,1971122,0,0
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,Illinois,IL,2020,Actual,1140259603,Transit,106.515,1070515517,1,1,Other,2017,17,12821814,88.93122324,83.4917366
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,Illinois,IL,2021,Actual,1400979756,Transit,116.734,1200147134,1,1,Other,2017,17,12700641,110.3077991,94.49500495
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,Illinois,IL,2022,Actual,1525098168,Transit,128.921,1182971097,1,1,Other,2017,17,12621821,120.8302802,93.72428093
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,Illinois,IL,2023,Actual,1609413068,Transit,130.744,1230965144,1,1,Other,2017,17,12642259,127.3042316,97.36908125
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,Indiana,IN,2020,Actual,0,Transit,106.515,0,1,1,Other,2017,18,6786587,0,0
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,Indiana,IN,2021,Actual,0,Transit,116.734,0,1,1,Other,2017,18,6815907,0,0
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,Indiana,IN,2022,Actual,0,Transit,128.921,0,1,1,Other,2017,18,6844545,0,0
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,Indiana,IN,2023,Actual,0,Transit,130.744,0,1,1,Other,2017,18,6880131,0,0
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,Iowa,IA,2020,Actual,59192,Transit,106.515,55571.51575,1,1,Other,2017,15,3190546,0.01855231,0.017417557
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,Iowa,IA,2021,Actual,74500,Transit,116.734,63820.30942,1,1,Other,2017,15,3198613,0.023291345,0.019952495
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,Iowa,IA,2022,Actual,74500,Transit,128.921,57787.32712,1,1,Other,2017,15,3202820,0.023260751,0.01804264
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,Iowa,IA,2023,Actual,0,Transit,130.744,0,1,1,Other,2017,15,3218414,0,0
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,Kansas,KS,2020,Actual,3229247,Transit,106.515,3031729.803,1,1,Other,2017,19,2937745,1.099226447,1.031992158
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,Kansas,KS,2021,Actual,3396681,Transit,116.734,2909761.509,1,1,Other,2017,19,2938338,1.15598716,0.990274607
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,Kansas,KS,2022,Actual,4929716,Transit,128.921,3823826.995,1,1,Other,2017,19,2937324,1.678301747,1.301806336
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,Kansas,KS,2023,Actual,13082504,Transit,130.744,10006198.37,1,1,Other,2017,19,2951500,4.432493308,3.390207817
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,Kentucky,KY,2020,Actual,0,Transit,106.515,0,1,1,Other,2017,20,4506302,0,0
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,Kentucky,KY,2021,Actual,0,Transit,116.734,0,1,1,Other,2017,20,4507583,0,0
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,Kentucky,KY,2022,Actual,0,Transit,128.921,0,1,1,Other,2017,20,4519233,0,0
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,Kentucky,KY,2023,Actual,0,Transit,130.744,0,1,1,Other,2017,20,4550595,0,0
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,Louisiana,LA,2020,Actual,63298117,Transit,106.515,59426481.72,1,1,Other,2017,21,4657874,13.58948675,12.75828451
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,Louisiana,LA,2021,Actual,77930049,Transit,116.734,66758655.58,1,1,Other,2017,21,4627971,16.83892336,14.42503758
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,Louisiana,LA,2022,Actual,86918199,Transit,128.921,67419736.89,1,1,Other,2017,21,4593687,18.92122798,14.67660659
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,Louisiana,LA,2023,Actual,87496085,Transit,130.744,66921682.83,1,1,Other,2017,21,4588071,19.07034242,14.58601727
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,Maine,ME,2020,Actual,0,Transit,106.515,0,1,1,Other,2017,24,1363196,0,0
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,Maine,ME,2021,Actual,0,Transit,116.734,0,1,1,Other,2017,24,1378931,0,0
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,Maine,ME,2022,Actual,0,Transit,128.921,0,1,1,Other,2017,24,1390922,0,0
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,Maine,ME,2023,Actual,0,Transit,130.744,0,1,1,Other,2017,24,1399646,0,0
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,Maryland,MD,2020,Actual,0,Transit,106.515,0,1,1,Other,2017,23,6181629,0,0
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,Maryland,MD,2021,Actual,0,Transit,116.734,0,1,1,Other,2017,23,6179403,0,0
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,Maryland,MD,2022,Actual,0,Transit,128.921,0,1,1,Other,2017,23,6192440,0,0
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,Maryland,MD,2023,Actual,0,Transit,130.744,0,1,1,Other,2017,23,6217062,0,0
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,Massachusetts,MA,2020,Actual,0,Transit,106.515,0,1,1,Other,2017,22,7033132,0,0
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,Massachusetts,MA,2021,Actual,0,Transit,116.734,0,1,1,Other,2017,22,7000474,0,0
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,Massachusetts,MA,2022,Actual,0,Transit,128.921,0,1,1,Other,2017,22,7022468,0,0
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,Massachusetts,MA,2023,Actual,0,Transit,130.744,0,1,1,Other,2017,22,7066568,0,0
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,Michigan,MI,2020,Actual,0,Transit,106.515,0,1,1,Other,2017,25,10079338,0,0
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,Michigan,MI,2021,Actual,0,Transit,116.734,0,1,1,Other,2017,25,10041351,0,0
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,Michigan,MI,2022,Actual,0,Transit,128.921,0,1,1,Other,2017,25,10050877,0,0
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,Michigan,MI,2023,Actual,0,Transit,130.744,0,1,1,Other,2017,25,10083356,0,0
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,Minnesota,MN,2020,Actual,1434960,Transit,106.515,1347190.537,1,1,Other,2017,26,5706692,0.251452155,0.23607206
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,Minnesota,MN,2021,Actual,4229722,Transit,116.734,3623384.789,1,1,Other,2017,26,5718660,0.739635159,0.633607312
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,Minnesota,MN,2022,Actual,5346425,Transit,128.921,4147055.173,1,1,Other,2017,26,5721621,0.934424877,0.724804242
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,Minnesota,MN,2023,Actual,10326079,Transit,130.744,7897937.19,1,1,Other,2017,26,5753048,1.794888379,1.372826576
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,Mississippi,MS,2020,Actual,0,Transit,106.515,0,1,1,Other,2017,29,2961278,0,0
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,Mississippi,MS,2021,Actual,0,Transit,116.734,0,1,1,Other,2017,29,2947209,0,0
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,Mississippi,MS,2022,Actual,0,Transit,128.921,0,1,1,Other,2017,29,2941939,0,0
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,Mississippi,MS,2023,Actual,0,Transit,130.744,0,1,1,Other,2017,29,2943172,0,0
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,Missouri,MO,2020,Actual,78206486.81,Transit,106.515,73422979.69,1,1,Other,2017,27,6154854,12.7064731,11.92928048
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,Missouri,MO,2021,Actual,68316605.42,Transit,116.734,58523314.04,1,1,Other,2017,27,6171374,11.06991821,9.48302826
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,Missouri,MO,2022,Actual,56470337.76,Transit,128.921,43802280.28,1,1,Other,2017,27,6179414,9.138461634,7.088419756
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,Missouri,MO,2023,Actual,78128704.41,Transit,130.744,59757009.43,1,1,Other,2017,27,6208038,12.58508798,9.625748012
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,Montana,MT,2020,Actual,0,Transit,106.515,0,1,1,Other,2017,30,1084216,0,0
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,Montana,MT,2021,Actual,0,Transit,116.734,0,1,1,Other,2017,30,1106522,0,0
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,Montana,MT,2022,Actual,0,Transit,128.921,0,1,1,Other,2017,30,1122095,0,0
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,Montana,MT,2023,Actual,0,Transit,130.744,0,1,1,Other,2017,30,1131302,0,0
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,Nebraska,NE,2020,Actual,0,Transit,106.515,0,1,1,Other,2017,33,1961996,0,0
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,Nebraska,NE,2021,Actual,0,Transit,116.734,0,1,1,Other,2017,33,1964537,0,0
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,Nebraska,NE,2022,Actual,0,Transit,128.921,0,1,1,Other,2017,33,1972246,0,0
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,Nebraska,NE,2023,Actual,0,Transit,130.744,0,1,1,Other,2017,33,1987864,0,0
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,Nevada,NV,2020,Actual,184051302,Transit,106.515,172793786.8,1,1,Other,2017,37,3105595,59.26442501,55.63951088
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,Nevada,NV,2021,Actual,186297323,Transit,116.734,159591312.7,1,1,Other,2017,37,3148141,59.17693108,50.69382621
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,Nevada,NV,2022,Actual,235287924,Transit,128.921,182505506.5,1,1,Other,2017,37,3176116,74.08039379,57.46185167
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,Nevada,NV,2023,Actual,266181035,Transit,130.744,203589484,1,1,Other,2017,37,3214363,82.80988644,63.33742767
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,New Hampshire,NH,2020,Actual,0,Transit,106.515,0,1,1,Other,2017,34,1377546,0,0
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,New Hampshire,NH,2021,Actual,0,Transit,116.734,0,1,1,Other,2017,34,1387677,0,0
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,New Hampshire,NH,2022,Actual,0,Transit,128.921,0,1,1,Other,2017,34,1396678,0,0
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,New Hampshire,NH,2023,Actual,0,Transit,130.744,0,1,1,Other,2017,34,1402199,0,0
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,New Jersey,NJ,2020,Actual,0,Transit,106.515,0,1,1,Other,2017,35,9289014,0,0
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,New Jersey,NJ,2021,Actual,0,Transit,116.734,0,1,1,Other,2017,35,9270541,0,0
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,New Jersey,NJ,2022,Actual,0,Transit,128.921,0,1,1,Other,2017,35,9295227,0,0
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,New Jersey,NJ,2023,Actual,0,Transit,130.744,0,1,1,Other,2017,35,9379642,0,0
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,New Mexico,NM,2020,Actual,53088594,Transit,106.515,49841425.15,1,1,Other,2017,36,2117555,25.07070371,23.53725176
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,New Mexico,NM,2021,Actual,48053727,Transit,116.734,41165150.68,1,1,Other,2017,36,2117333,22.6954036,19.44198229
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,New Mexico,NM,2022,Actual,56565712,Transit,128.921,43876259.1,1,1,Other,2017,36,2113868,26.75933975,20.7563855
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,New Mexico,NM,2023,Actual,62797084,Transit,130.744,48030566.6,1,1,Other,2017,36,2121164,29.60501121,22.64349508
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,New York,NY,2020,Actual,37991977,Transit,106.515,35668194.15,1,1,Other,2017,38,20203772,1.880439801,1.765422524
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,New York,NY,2021,Actual,32173236,Transit,116.734,27561152.71,1,1,Other,2017,38,19848276,1.620958717,1.38859177
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,New York,NY,2022,Actual,35137695,Transit,128.921,27255214.43,1,1,Other,2017,38,19703747,1.783300151,1.383250325
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,New York,NY,2023,Actual,34475791,Transit,130.744,26368927.83,1,1,Other,2017,38,19737367,1.746726957,1.335990146
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,North Carolina,NC,2020,Actual,254146489,Transit,106.515,238601595.1,1,1,Other,2017,31,10441499,24.34003863,22.85127787
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,North Carolina,NC,2021,Actual,278702376,Transit,116.734,238749958,1,1,Other,2017,31,10564320,26.38147803,22.59965223
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,North Carolina,NC,2022,Actual,327374405,Transit,128.921,253934118.6,1,1,Other,2017,31,10710793,30.56490822,23.70824631
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,North Carolina,NC,2023,Actual,356139793,Transit,130.744,272394750.8,1,1,Other,2017,31,10881189,32.72986004,25.0335465
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,North Dakota,ND,2020,Actual,0,Transit,106.515,0,1,1,Other,2017,32,779046,0,0
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,North Dakota,ND,2021,Actual,0,Transit,116.734,0,1,1,Other,2017,32,777966,0,0
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,North Dakota,ND,2022,Actual,0,Transit,128.921,0,1,1,Other,2017,32,781057,0,0
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,North Dakota,ND,2023,Actual,0,Transit,130.744,0,1,1,Other,2017,32,789047,0,0
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,Ohio,OH,2020,Actual,479638093,Transit,106.515,450300983.9,1,1,Other,2017,39,11799453,40.64918035,38.16286941
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,Ohio,OH,2021,Actual,592426887,Transit,116.734,507501573.7,1,1,Other,2017,39,11767344,50.34499603,43.12796275
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,Ohio,OH,2022,Actual,649830256,Transit,128.921,504053068.2,1,1,Other,2017,39,11777874,55.17381626,42.79660898
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,Ohio,OH,2023,Actual,712485874,Transit,130.744,544947281.7,1,1,Other,2017,39,11824034,60.25742771,46.08810172
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,Oklahoma,OK,2020,Actual,349418,Transit,106.515,328045.8151,1,1,Other,2017,40,3959405,0.088250128,0.082852301
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,Oklahoma,OK,2021,Actual,73027,Transit,116.734,62558.46626,1,1,Other,2017,40,3992238,0.018292246,0.015670024
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,Oklahoma,OK,2022,Actual,734471,Transit,128.921,569706.2542,1,1,Other,2017,40,4026229,0.182421566,0.141498721
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,Oklahoma,OK,2023,Actual,8514086,Transit,130.744,6512028.085,1,1,Other,2017,40,4063882,2.095062307,1.602415642
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,Oregon,OR,2020,Actual,0,Transit,106.515,0,1,1,Other,2017,41,4237224,0,0
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,Oregon,OR,2021,Actual,0,Transit,116.734,0,1,1,Other,2017,41,4254280,0,0
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,Oregon,OR,2022,Actual,0,Transit,128.921,0,1,1,Other,2017,41,4247372,0,0
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,Oregon,OR,2023,Actual,0,Transit,130.744,0,1,1,Other,2017,41,4253653,0,0
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,Pennsylvania,PA,2020,Actual,8457143,Transit,106.515,7939861.052,1,1,Other,2017,42,13002909,0.650403921,0.610621904
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,Pennsylvania,PA,2021,Actual,36727523,Transit,116.734,31462575.6,1,1,Other,2017,42,13015571,2.821814195,2.417302752
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,Pennsylvania,PA,2022,Actual,37716078,Transit,128.921,29255185.73,1,1,Other,2017,42,12984990,2.904590454,2.253000251
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,Pennsylvania,PA,2023,Actual,40526646,Transit,130.744,30996945.18,1,1,Other,2017,42,13017721,3.11319055,2.381134545
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,Rhode Island,RI,2020,Actual,0,Transit,106.515,0,1,1,Other,2017,44,1097354,0,0
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,Rhode Island,RI,2021,Actual,0,Transit,116.734,0,1,1,Other,2017,44,1097246,0,0
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,Rhode Island,RI,2022,Actual,0,Transit,128.921,0,1,1,Other,2017,44,1099498,0,0
Revenue,Own-Source,Other,Non-Trust Fund,-,State and Local,Agency sales tax revenues,Rhode Island,RI,2023,Actual,0,Transit,130.744,0,1,1,Other,2017,44,1103429,0,0
